"Domain","Domainrank","Origin","Target","Nofollow","Anchor","Deleted"
"homebanking-hilfe.de","0","https://homebanking-hilfe.de/forum/xt.php?app=cback_threadprint&submode=preselect&t=7103&page=1","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"termcoord.eu","0","https://termcoord.eu/iate/termfolders/electronic-mass-surveillance-of-eu-citizens-20132188ini/?share=linkedin","http://www.internet-sicherheit.de/service/glossar/glossar","0","glossar für internet-sicherheit","0"
"chiemgau24.de","0","https://www.chiemgau24.de/netzwelt/vollstaendige-anonymitaet-im-netz-gibt-es-nicht-zr-4543015.html","http://www.internet-sicherheit.de/","1","instituts für internet-sicherheit","0"
"s-mac.de","0","https://baf.s-mac.de/blog/archives/1894-Warnung-vor-Datenklau-in-der-Cloud.html","http://www.internet-sicherheit.de/","0","if [is]","0"
"onlinepc.ch","0","https://www.onlinepc.ch/internet/sicherheit/cloudbleed-gefaehrdet-zahllose-online-dienste-1202393.html?page=1_zwei-millionen-potentiell-betroffene-webseiten","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite.html?tx_ttnews[tt_news]=906&cHash=c48dec9602986c9d117eac283414c783","0","ifis","0"
"com-magazin.de","0","https://m.com-magazin.de/news/sicherheit/cloudbleed-gefaehrdet-zahllose-online-dienste-1202373.html","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite.html?tx_ttnews[tt_news]=906&cHash=c48dec9602986c9d117eac283414c783","0","ifis","0"
"tu-berlin.de","0","https://www.mms.tu-berlin.de/menue/forschung/aktuelle_projekte/bob/parameter/de/font2/maxhilfe/","http://www.internet-sicherheit.de/","1","institut für internet-sicherheit, westfälische hochschule gelsenkirchen","1"
"schwerin.de","0","https://forum.schwerin.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"schwerin.de","0","https://www.wirtschaft.schwerin.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"worldwidetopsite.com","0","https://worldwidetopsite.com/website-list-1768/?utm_source=nomics&utm_medium=backlinks&utm_campaign=crypto_product_guides","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"webscountry.com","0","https://webscountry.com/marketing-your-business-on-a-shoestring-budget-443/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"infosecuritymagazine.nl","0","https://www.infosecuritymagazine.nl/nieuws/wibu-systems-blurry-box-encryptietechnologie-niet-gekraakt-tijdens-hackerscontest?ict_gerelateerd_aan_tags_artikelen_bij_bericht_lees_ook-page=10","https://www.internet-sicherheit.de/?L=2","0","institute for internet security - if(is)","0"
"buelow-masiak.de","0","https://www.buelow-masiak.de/home/home_news_detail.htm?tx_news_pi1[news]=78&tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=cef4130808a415ba283c32702fb345b7","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"mynewsdesk.com","0","https://procilon.mynewsdesk.com/pressreleases/initiative-starke-authentisierung-jetzt-zur-vorbeugung-gegen-cyber-kriminalitaet-gestartet-2133294","https://www.internet-sicherheit.de/","1","https://www.internet-sicherheit.de/","0"
"idw-online.de","0","https://idw-online.de/de/news484970","http://www.internet-sicherheit.de/de/institut/forschung/aktuelle-forschungsprojekte/internet-fruehwarnsysteme/iaid","0","http://www.internet-sicherheit.de/de/institut/forschung/aktuelle-forschungsproje...","0"
"eurocloud.de","0","https://www.eurocloud.de/mitglieder/institut-fuer-internet-sicherheit-ifis/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"hartwarehunter.de","0","http://www.hartwarehunter.de/forum/viewtopic.php?t=43100","http://www.internet-sicherheit.de/service/glossar/eintrag/eintrag-detail/bluetooth-pairing","0","http://www.internet-sicherheit.de/servi ... h-pairing/","0"
"proggen.org","0","https://www.proggen.org/forum/viewtopic.php?f=61&t=6022","http://ctf.internet-sicherheit.de/","0","http://ctf.internet-sicherheit.de/","0"
"wittek.dev","0","https://wittek.dev/authors/admin/","https://www.internet-sicherheit.de/","0","institute for internet security","0"
"apnic.net","0","https://orbit.apnic.net/hyperkitty/list/innog@innog.net/thread/YCWVD7P3HLSAMCJQCK4S5YJ3U2LZ3PMM/","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi","0","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi/","0"
"symlink.ch","0","http://www.symlink.ch/articles/05/09/16/100254.shtml","https://www.internet-sicherheit.de/projekte-email.html","0","umfrage","0"
"soccer-fans.de","0","https://www.soccer-fans.de/forum/threads/cdu-vermummungsverbot-fuers-internet.40199/","http://www.internet-sicherheit.de/forschung/aktuelle-forschungsprojekte/elektronischer-personalausweis","0","elektronischer personalausweis","0"
"notescamp.de","0","https://notescamp.de/EC08/Referenten","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"schule.de","0","http://sps.ikg.rt.bw.schule.de/websites/mf/SiI/Lists/Materialien zu LambSchweizer 1/Datenblattansicht.aspx?ShowInGrid=HTML","https://www.internet-sicherheit.de/service/tipps-zur-internet-sicherheit/basissicherheit-internet.html","0","https://www.internet-sicherheit.de/service/tipps-zur-internet-sicherheit/basissicherheit-internet.html","0"
"gaois.ie","0","https://www.gaois.ie/ga/terminology/?Query=bogearra","http://www.internet-sicherheit.de/service/glossar/eintrag/eintrag-detail/malware/?type=0&cHash=9e1d1e391aa0217e03afe66b090ece38","0","http://www.internet-sicherheit.de/service/glossar/eintrag/eintrag-detail/malware/?type=0&chash=9e1d1e391aa0217e03afe66b090ece38","0"
"sapientiafr.com","0","https://sapientiafr.com/openid","https://openid.internet-sicherheit.de/","1","fournisseur openid de l\'institute for internet security","0"
"spaehgypten.de","0","https://spaehgypten.de/page/57/","http://www.internet-sicherheit.de/prof-pohlmann/uebersicht","0","gelsenkirchener professor für internetsicherheit, norbert pohlmann","1"
"morealt.com","0","https://morealt.com/website/bmas.de","http://internet-sicherheit.de/","0","internet-sicherheit.de","0"
"esr-pollmeier.de","0","https://www.esr-pollmeier.de/swpat/hessen-it_2005-09.html","http://www.internet-sicherheit.de/software-patente.html","0","http://www.internet-sicherheit.de/software-patente.html","0"
"pcwelt-forum.de","0","https://www.pcwelt-forum.de/threads/ie-11-64-bit-unter-windows-7-64-bit.495180/index.html","http://www.internet-sicherheit.de/institut/buch-sicher-im-internet/workshops-und-themen/verschluesselung-und-identitaeten/ssltls-verschluesselung","1","http://www.internet-sicherheit.de/i...ung-und-identitaeten/ssltls-verschluesselung/","0"
"cc-community.net","0","https://www.cc-community.net/threads/info-poster-zur-sicherheit-von-verschl%C3%BCsselungsalgorithmen.107160/","https://www.internet-sicherheit.de/crypto-poster","1","https://www.internet-sicherheit.de/crypto-poster/","0"
"beagleborad.com","0","https://beagleborad.com/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"robobeagle.com","0","https://robobeagle.com/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"companycrypt.com","0","https://www.companycrypt.com/20051222 Pflicht zur Verschluesselung von eMails gefordert_36/index.php","http://www.internet-sicherheit.de/nachricht.html?&tx_ttnews[pS]=1134687435&tx_ttnews[pointer]=1&tx_ttnews[tt_news]=14&tx_ttnews[backPid]=255&cHash=9b1b81a324","0","www.internet-sicherheit.de","1"
"jung-andreas.net","0","http://www.jung-andreas.net/logbuch/archiv/20121221.html","http://www.internet-sicherheit.de/fileadmin/docs/publikationen/IP-basierter-Videoueberwachung-WIK-08-08.pdf","0","ernstzunehmenden","0"
"mikrocontroller.net","0","https://www.mikrocontroller.net/topic/387316","https://www.internet-sicherheit.de/fileadmin/docs/downloads/andere_studien_dokumente/BSI/penetrationstest.pdf","1","https://www.internet-sicherheit.de/fileadmin/docs/downloads/andere_studien_dokumente/bsi/penetrationstest.pdf","0"
"wer-weiss-was.de","0","https://www.wer-weiss-was.de/t/durch-at-ersetzt-trotzdem-kommen-spam-mails/5571739","http://www.internet-sicherheit.de/fileadmin/docs/publikationen/ITS-2-08-pohlmann-feld-e-mail-adress-harvesting.pdf","1","http://www.internet-sicherheit.de/fileadmin/docs/pub…","0"
"seokicks.de","0","https://en.seokicks.de/backlinks/www.heise-events.de","http://www.internet-sicherheit.de/aktuelles/termine/termin-detailseite/3-it-sicherheitstag-rhein-ruhr.html","1","http://www.internet-sicherheit.de/aktuelles/termine/termin-detailseite/3-it-sicherheitstag-rhein-ruhr.html","0"
"simforum.de","0","https://www.simforum.de/index.php?threads/199430/","https://tls-ssl-test.internet-sicherheit.de/rangliste/de-liste","1","sicherheitstests bezüglich tls und ssl","0"
"thephp.cc","0","https://thephp.cc/artikel/warum-entwickler-keinen-code-schreiben-sollten","https://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/verschluesselung-und-identitaeten/kryptographie/grundlagen-der-kryptographie.html","0","verschlüsselt","0"
"waffen-online.de","0","https://forum.waffen-online.de/topic/404927-was-der-bdk-wohl-wirklich-im-sinn-hat/page/4/","http://www.internet-sicherheit.de/forschung/aktuelle-forschungsprojekte/elektronischer-personalausweis","1","institut für internetsicherheit","0"
"mazda-forum.info","0","https://www.mazda-forum.info/threads/diebe-knacken-mazda-code.69443/page-2","https://www.internet-sicherheit.de/f...tudie-MARS.pdf:","1","https://www.internet-sicherheit.de/f...tudie-mars.pdf:","0"
"fastbot.de","0","https://fastbot.de/?q=internet sicherheit","https://www.internet-sicherheit.de/index.html","0","institut für internet-sicherheit - if(is): home","1"
"medienbewusst.de","0","https://www.medienbewusst.de/ratgeber/dein-handy-meine-daten","http://www.internet-sicherheit.de/service/glossar/eintrag/eintrag-detail/bluetooth-pairing/?type=0&cHash=7117658001965672346deea1e30f4da9","0","pairing","0"
"innsalzach24.de","0","https://www.innsalzach24.de/netzwelt/bei-netzwerkkameras-immer-das-standardpasswort-aendern-zr-4490405.html","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit","1","institut für internetsicherheit","0"
"kreiszeitung.de","0","http://www.kreiszeitung.de/technik/computerfallstricke-peinliche-situationen-vermeiden-zr-6398754.html","https://www.internet-sicherheit.de/","1","sicherheitsexperten","0"
"rundfunkforum.de","0","https://www.rundfunkforum.de/viewtopic.php?t=29631","https://www.internet-sicherheit.de/live-hacking","0","institut für internet-sicherheit","0"
"it-security-magazin.de","0","http://www.it-security-magazin.de/2014/06/05/it-sicherheitsstrategie-fuer-deutschland-die-bundeskanzlerin-muss-jetzt-handeln-3692/","https://www.internet-sicherheit.de/fileadmin/images/news/Herausforderungen_an_die_IT-Sicherheit_21._Jahrhundert_-_27_03_14.pdf","1","https://www.internet-sicherheit.de/…","0"
"signinvaults.com","0","https://signinvaults.com/de/mpass-wirecard.html","https://www.internet-sicherheit.de/forschung/zahlungssysteme-und-banktransaktionen/abschlussarbeit-uebersicht-und-bewertung-von-zahlungssystemen/bewertung-der-zahlungssysteme/mobile-zahlungssysteme/mpass","1","institut für internet-sicherheit - if(is): mpass","1"
"elogins-db.com","0","https://de.elogins-db.com/mpass-wirecard","https://www.internet-sicherheit.de/forschung/zahlungssysteme-und-banktransaktionen/abschlussarbeit-uebersicht-und-bewertung-von-zahlungssystemen/bewertung-der-zahlungssysteme/mobile-zahlungssysteme/mpass","1","institut für internet-sicherheit - if(is): mpass","0"
"hardware-magazin.de","0","https://hardware-magazin.de/news/2022/februar/sichere_netzwerke_kostenguenstig_per_vpn_aufbauen/","https://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/verschluesselung-und-identitaeten/ssltls-verschluesselung.html","0","tls- oder ssl-protokoll","0"
"idb.edu","0","https://collabor.idb.edu/haiden/stories/52358/","https://www.internet-sicherheit.de/fileadmin/docs/publikationen/2013/IT-SICHERHEIT_6_2013_ifis_Bitcoin.pdf","0","https://www.internet-sicherheit.de/fileadmin/docs/publikationen/2013/it-sicherheit_6_2013_ifis_bitcoin.pdf","0"
"aufzurwahrheit.com","0","https://aufzurwahrheit.com/thread/4530-epa-eine-beschlossene-sache/","https://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/einfuehrung-des-elektronischen-personalausweises/?cHash=e8d2726aa5","1","internet-sicherheit.de schrieb:","0"
"netzwerke.com","0","https://www.netzwerke.com/internet/gebrauchte-netzwerktechnik-als-guenstige-alternative-zu-neuer-netzwerktechnik.html","https://www.internet-sicherheit.de/fileadmin/docs/downloads/andere_studien_dokumente/BSI/2011_Studie-IT-Sicherheit-KMU.pdf","0","untersuchung vom bundesamt für sicherheit in der informationstechnik","0"
"handwerk.com","0","https://www.handwerk.com/so-schuetzen-sie-ihr-wlan-vor-angreifern","http://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/wie-schuetze-ich-mein-wlan","0","instituts für internet-sicherheit","0"
"pc-sicherheit.net","0","https://pc-sicherheit.net/viewtopic.php?t=3673","http://www.internet-sicherheit.de/institut/buch-sicher-im-internet/workshops-und-themen/verschluesselung-und-identitaeten/ssltls-verschluesselung","0","http://www.internet-sicherheit.de/insti ... uesselung/","0"
"vstat.info","0","https://web.vstat.info/zertificon.com","http://internet-sicherheit.de/","1","internet-sicherheit.de","0"
"toptohigh.com","0","https://toptohigh.com/get-the-edge-with-facebook-marketing-tips/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"sicher-im-netz.de","0","https://www.sicher-im-netz.de/institut-f%C3%BCr-internet-sicherheit-ifis/","https://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"gnu.de","0","https://swpat.gnu.de/europarl/ifis.en.html","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"maciraga.com","0","https://maciraga.com/article/web-scraping-was-ist-das-und-wofuer-ist-es-gut","https://www.internet-sicherheit.de/","1","institut für internet-sicherheit","0"
"drwindows.de","0","https://www.drwindows.de/xf/threads/laptop-reagiert-so-langsam.19813/","http://www.internet-sicherheit.de/","1","internet-sicherheit-institut für internet-sicherheit - www.internet-sicherheit.de","0"
"come-on.de","0","https://www.come-on.de/luedenscheid/einem-doppelklick-fremde-netz-695318.html","http://www.internet-sicherheit.de/","1","http://www.internet-sicherheit.de","0"
"deutschlandfunkkultur.de","0","https://www.deutschlandfunkkultur.de/sendungsuberblick-die-sendung-mit-dem-bot-100.html","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"security-insider.de","0","https://www.security-insider.de/starke-authentisierung-im-internet-foerdern-a-639207/","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit – if(is)","0"
"derwesten.de","0","https://www.derwesten.de/panorama/passwoerter-sicher-verschluesselt-und-gut-versteckt-id4927754.html","http://www.internet-sicherheit.de/","0","","0"
"digitale-technologien.de","0","https://www.digitale-technologien.de/DT/Redaktion/DE/Kurzmeldungen/Aktuelles/2021/KI-Inno/2021_09_29_Service-Meister_Entwicklung_vertrauensw%C3%BCrdiger_KI-Systeme.html","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"bilalarticles.com","0","https://bilalarticles.com/website-list-260/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"rankwebdirectory.com","0","https://rankwebdirectory.com/website-list-260/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"htw-saarland.de","0","https://www-crypto.htw-saarland.de/weber/topics/it_security_definition.html","http://www.internet-sicherheit.de/","0","institut für internetsicherheit","0"
"telefonnummer.net","0","https://telefonnummer.net/telefonbuch/492099596515","http://www.internet-sicherheit.de/","1","http://www.internet-sicherheit.de/","0"
"de.digital","0","https://www.de.digital/DIGITAL/Redaktion/DE/Smart-City-Navigator/Projekte/interaktive-visualisierung-von-open-data-ivod.html","https://www.internet-sicherheit.de/","0","https://www.internet-sicherheit.de/","0"
"perspektive-mittelstand.de","0","https://www.perspektive-mittelstand.de/Neue-iPhone-App-sorgt-fuer-mehr-Sicherheit-im-Internet/pressemitteilung/38280.html","http://www.internet-sicherheit.de/","1","homepage","1"
"zdnet.de","0","https://www.zdnet.de/39200543/jobboerse-fuer-it-sicherheit-geht-online/","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"hs-augsburg.de","0","https://www.hs-augsburg.de/Rechenzentrum/Tipps-Tricks.html","https://tls-ssl-test.internet-sicherheit.de/","0","https://tls-ssl-test.internet-sicherheit.de/","1"
"balkani.de","0","http://www.balkani.de/index.php?section=ghanun","http://www.internet-sicherheit.de/institut/forschung/aktuelle-forschungsprojekte/uebersicht","0","institut für internet-sicherheit »","0"
"seokicks.de","0","https://www.seokicks.de/backlinks/www.wintotal-forum.de","http://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/hilfe-foren.html","1","http://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/hilfe-foren.html","0"
"ditze.net","0","https://ditze.net/2013/11/elektronische-gesundheitskarte-egk-ohne-foto/comment-page-1/","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit/glaeserner-mensch/elektronische-gesundheitskarte","1","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit/glaeserner-mensch/elektronische-gesundheitskarte/","0"
"luisa-pohlmann.com","0","https://luisa-pohlmann.com/institut-fuer-internet-sicherheit/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"pgpkeys.eu","0","https://spider.pgpkeys.eu/sks-peers/peer-info?peer=keyserver1.computer42.org","http://keys.internet-sicherheit.de:11371/pks/lookup?op=stats&options=mr","0","keys.internet-sicherheit.de","1"
"wangqingzheng.com","0","http://www.wangqingzheng.com/anquanke/70/219670.html","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi","0","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi/","0"
"fr.de","0","https://www.fr.de/kultur/kreiert-sicheres-passwort-11306886.html","http://www.internet-sicherheit.de/","1","instituts für internet-sicherheit an der fh gelsenkirchen","0"
"focus.de","0","https://www.focus.de/digital/internet/internet-spion-im-browser-so-schuetzen-sich-user-vor-trackern_id_3879399.html","http://www.internet-sicherheit.de/","1","institut für internet-sicherheit","0"
"bild.de","0","https://www.bild.de/digital/internet/internet-sicherheit/wlan-hotspot-sicherheit-25629684.bild.html","http://www.internet-sicherheit.de/","0","institut für internetsicherheit","0"
"reiner-umlauf.blogspot.com","0","http://reiner-umlauf.blogspot.com/2009_02_22_archive.html","http://www.internet-sicherheit.de/","0","gelsenkirchener instituts für internet-sicherheit","0"
"suphp.cn","0","http://suphp.cn/anquanke/70/219670.html","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi","0","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi/","0"
"hackdig.com","0","http://www.hackdig.com/10/hack-165497.htm","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi","0","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi/","0"
"nwzonline.de","0","https://www.nwzonline.de/digitale-welt/so-entgehen-sie-den-haeufigsten-fallen-im-netz_a_31,2,340376032.html","https://www.internet-sicherheit.de/sicher-im-internet-das-buch.html?L=0Kostenlose","0","","0"
"anquanke.com","0","https://www.anquanke.com/post/id/219670","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi","0","https://www.internet-sicherheit.de/research/botnetze/iot-botnetze/mozi/","0"
